Time,Purity
0.0,1.0
0.005236860566077335,0.9417800000000001
0.01047372113215467,0.7963199999999999
0.015710581698232005,0.6465799999999999
0.02094744226430934,0.5331600000000001
0.026184302830386672,0.4495
0.03142116339646401,0.38568
0.03665802396254134,0.3440000000000001
0.04189488452861868,0.30743999999999994
0.04713174509469601,0.27503999999999995
0.052368605660773344,0.24896000000000007
0.05760546622685068,0.23276000000000008
0.06284232679292802,0.2166999999999999
0.06807918735900535,0.19755999999999996
0.07331604792508269,0.18375999999999992
0.07855290849116002,0.1758200000000001
0.08378976905723735,0.17188000000000003
0.08902662962331469,0.16168000000000005
0.09426349018939202,0.15111999999999992
0.09950035075546936,0.14226000000000005
0.10473721132154669,0.1378600000000001
0.10997407188762402,0.12762000000000007
0.11521093245370136,0.12216000000000005
0.12044779301977869,0.12148000000000003
0.12568465358585604,0.11729999999999996
0.13092151415193337,0.10546000000000011
0.1361583747180107,0.10011999999999999
0.14139523528408804,0.1023400000000001
0.14663209585016537,0.09675999999999996
0.1518689564162427,0.09427999999999992
0.15710581698232004,0.09471999999999992
0.16234267754839737,0.08898000000000006
0.1675795381144747,0.08461999999999992
0.17281639868055204,0.0805800000000001
0.17805325924662938,0.0786
0.1832901198127067,0.08041999999999994
0.18852698037878404,0.07319999999999993
0.19376384094486138,0.0784800000000001
0.1990007015109387,0.07502000000000009
0.20423756207701604,0.07468000000000008
0.20947442264309338,0.06712000000000007
0.2147112832091707,0.06606000000000001
0.21994814377524805,0.0706
0.22518500434132538,0.06119999999999992
0.2304218649074027,0.059719999999999995
0.23565872547348005,0.06240000000000001
0.24089558603955738,0.06381999999999999
0.2461324466056347,0.06258000000000008
0.2513693071717121,0.05987999999999993
0.2566061677377894,0.05570000000000008
0.26184302830386674,0.05936000000000008
0.26707988886994405,0.050859999999999905
0.2723167494360214,0.04908000000000001
0.2775536100020987,0.052200000000000024
0.2827904705681761,0.05186000000000002
0.2880273311342534,0.05367999999999995
0.29326419170033075,0.052999999999999936
0.29850105226640805,0.046580000000000066
0.3037379128324854,0.0519400000000001
0.3089747733985627,0.0505199999999999
0.3142116339646401,0.04404000000000008
0.3194484945307174,0.045560000000000045
0.32468535509679475,0.04849999999999999
0.32992221566287205,0.04459999999999997
0.3351590762289494,0.04631999999999992
0.3403959367950268,0.043239999999999945
0.3456327973611041,0.04483999999999999
0.35086965792718144,0.0398400000000001
0.35610651849325875,0.035479999999999956
0.3613433790593361,0.035579999999999945
0.3665802396254134,0.034540000000000015
0.3718171001914908,0.037819999999999965
0.3770539607575681,0.036780000000000035
0.38229082132364545,0.03428000000000009
0.38752768188972275,0.040100000000000025
0.3927645424558001,0.03927999999999998
0.3980014030218774,0.03489999999999993
0.4032382635879548,0.031279999999999974
0.4084751241540321,0.03313999999999995
0.41371198472010945,0.03604000000000007
0.41894884528618676,0.03815999999999997
0.4241857058522641,0.03743999999999992
0.4294225664183414,0.037860000000000005
0.4346594269844188,0.03201999999999994
0.4398962875504961,0.039080000000000004
0.44513314811657345,0.03634000000000004
0.45037000868265076,0.03262000000000009
0.4556068692487281,0.04092000000000007
0.4608437298148054,0.03530000000000011
0.4660805903808828,0.03259999999999996
0.4713174509469601,0.03160000000000007
0.47655431151303745,0.033439999999999914
0.48179117207911476,0.032380000000000075
0.4870280326451921,0.03269999999999995
0.4922648932112694,0.02951999999999999
0.4975017537773468,0.03489999999999993
0.5027386143434242,0.02624000000000004
0.5079754749095015,0.02966000000000002
0.5132123354755788,0.03092000000000006
0.5184491960416562,0.032219999999999915
0.5236860566077335,0.03171999999999997
0.5289229171738108,0.03151999999999999
0.5341597777398881,0.02289999999999992
0.5393966383059655,0.03069999999999995
0.5446334988720428,0.026839999999999975
0.5498703594381201,0.02513999999999994
0.5551072200041974,0.024659999999999904
0.5603440805702748,0.025959999999999983
0.5655809411363522,0.027959999999999985
0.5708178017024295,0.024720000000000075
0.5760546622685068,0.028699999999999948
0.5812915228345842,0.027840000000000087
0.5865283834006615,0.029060000000000086
0.5917652439667388,0.022580000000000044
0.5970021045328161,0.023339999999999916
0.6022389650988935,0.026939999999999964
0.6074758256649708,0.019560000000000022
0.6127126862310481,0.020219999999999905
0.6179495467971254,0.022119999999999918
0.6231864073632029,0.023779999999999912
0.6284232679292802,0.02092000000000005
0.6336601284953575,0.02756000000000003
0.6388969890614348,0.021740000000000093
0.6441338496275122,0.01953999999999989
0.6493707101935895,0.024899999999999922
0.6546075707596668,0.017719999999999958
0.6598444313257441,0.02078000000000002
0.6650812918918215,0.0263199999999999
0.6703181524578988,0.023339999999999916
0.6755550130239761,0.02638000000000007
0.6807918735900536,0.017020000000000035
0.6860287341561309,0.02200000000000002
0.6912655947222082,0.020319999999999894
0.6965024552882855,0.022699999999999942
0.7017393158543629,0.025419999999999998
0.7069761764204402,0.026939999999999964
0.7122130369865175,0.019160000000000066
0.7174498975525948,0.01855999999999991
0.7226867581186722,0.01878000000000002
0.7279236186847495,0.022540000000000004
0.7331604792508268,0.02298
0.7383973398169041,0.021200000000000108
0.7436342003829816,0.022420000000000107
0.7488710609490589,0.018999999999999906
0.7541079215151362,0.025979999999999892
0.7593447820812135,0.020059999999999967
0.7645816426472909,0.01419999999999999
0.7698185032133682,0.01761999999999997
0.7750553637794455,0.022860000000000102
0.7802922243455228,0.01984000000000008
0.7855290849116002,0.02079999999999993
0.7907659454776775,0.02298
0.7960028060437548,0.018219999999999903
0.8012396666098321,0.016240000000000032
0.8064765271759096,0.017940000000000067
0.8117133877419869,0.014820000000000055
0.8169502483080642,0.021519999999999984
0.8221871088741415,0.019600000000000062
0.8274239694402189,0.013579999999999925
0.8326608300062962,0.017160000000000064
0.8378976905723735,0.020199999999999996
0.8431345511384509,0.01998000000000011
0.8483714117045282,0.02198000000000011
0.8536082722706055,0.020159999999999956
0.8588451328366828,0.021220000000000017
0.8640819934027603,0.01523999999999992
0.8693188539688376,0.020119999999999916
0.8745557145349149,0.021479999999999944
0.8797925751009922,0.019179999999999975
0.8850294356670696,0.019320000000000004
0.8902662962331469,0.02088000000000001
0.8955031567992242,0.015039999999999942
0.9007400173653015,0.015819999999999945
0.9059768779313789,0.015719999999999956
0.9112137384974562,0.01876000000000011
0.9164505990635335,0.018180000000000085
0.9216874596296109,0.020420000000000105
0.9269243201956883,0.014780000000000015
0.9321611807617656,0.01312000000000002
0.9373980413278429,0.020059999999999967
0.9426349018939202,0.017980000000000107
0.9478717624599976,0.016100000000000003
0.9531086230260749,0.02068000000000003
0.9583454835921522,0.016199999999999992
0.9635823441582295,0.021120000000000028
0.9688192047243069,0.011120000000000019
0.9740560652903842,0.013239999999999919
0.9792929258564615,0.012739999999999974
0.9845297864225389,0.013959999999999972
0.9897666469886163,0.012380000000000058
0.9950035075546936,0.01432000000000011
1.000240368120771,0.016860000000000097
1.0054772286868483,0.013959999999999972
1.0107140892529256,0.018839999999999968
1.015950949819003,0.01649999999999996
1.0211878103850802,0.010280000000000067
1.0264246709511575,0.019419999999999993
1.0316615315172348,0.015840000000000076
1.0368983920833124,0.014680000000000026
1.0421352526493897,0.012880000000000003
1.047372113215467,0.02624000000000004
1.0526089737815443,0.016040000000000054
1.0578458343476216,0.01985999999999999
1.063082694913699,0.018000000000000016
1.0683195554797762,0.02415999999999996
1.0735564160458535,0.01862000000000008
1.078793276611931,0.018520000000000092
1.0840301371780083,0.019060000000000077
1.0892669977440856,0.023700000000000054
1.094503858310163,0.019400000000000084
1.0997407188762403,0.018140000000000045
1.1049775794423176,0.018399999999999972
1.1102144400083949,0.015919999999999934
1.1154513005744722,0.016699999999999937
1.1206881611405497,0.023519999999999985
1.125925021706627,0.02513999999999994
1.1311618822727043,0.02088000000000001
1.1363987428387816,0.021239999999999926
1.141635603404859,0.023400000000000087
1.1468724639709362,0.0208600000000001
1.1521093245370135,0.022340000000000027
1.1573461851030908,0.020199999999999996
1.1625830456691684,0.0240800000000001
1.1678199062352457,0.02414000000000005
1.173056766801323,0.02092000000000005
1.1782936273674003,0.019239999999999924
1.1835304879334776,0.02275999999999989
1.188767348499555,0.02205999999999997
1.1940042090656322,0.01990000000000003
1.1992410696317097,0.017060000000000075
1.204477930197787,0.019479999999999942
1.2097147907638643,0.021099999999999897
1.2149516513299417,0.02507999999999999
1.220188511896019,0.022199999999999998
1.2254253724620963,0.021239999999999926
1.2306622330281736,0.02397999999999989
1.2358990935942509,0.01966000000000001
1.2411359541603284,0.01876000000000011
1.2463728147264057,0.01862000000000008
1.251609675292483,0.025740000000000096
1.2568465358585603,0.02098
1.2620833964246376,0.017959999999999976
1.267320256990715,0.023640000000000105
1.2725571175567922,0.026780000000000026
1.2777939781228695,0.02400000000000002
1.283030838688947,0.02275999999999989
1.2882676992550244,0.020180000000000087
1.2935045598211017,0.01858000000000004
1.298741420387179,0.01859999999999995
1.3039782809532563,0.022720000000000073
1.3092151415193336,0.027740000000000098
1.314452002085411,0.02947999999999995
1.3196888626514882,0.023660000000000014
1.3249257232175657,0.017840000000000078
1.330162583783643,0.021419999999999995
1.3353994443497204,0.027719999999999967
1.3406363049157977,0.024680000000000035
1.345873165481875,0.02320000000000011
1.3511100260479523,0.02320000000000011
