Time, Purity
0.0,1.0
0.0839998035719196,0.9391799999999999
0.1679996071438392,0.7984199999999999
0.2519994107157588,0.6423000000000001
0.3359992142876784,0.52932
0.41999901785959803,0.4490799999999999
0.5039988214315176,0.3832199999999999
0.5879986250034372,0.34675999999999996
0.6719984285753569,0.3060400000000001
0.7559982321472765,0.2804199999999999
0.8399980357191961,0.2552399999999999
0.9239978392911157,0.2367999999999999
1.0079976428630353,0.21429999999999993
1.0919974464349549,0.20745999999999998
1.1759972500068745,0.18741999999999992
1.259997053578794,0.17413999999999996
1.3439968571507137,0.17018
1.4279966607226333,0.15315999999999996
1.511996464294553,0.14803999999999995
1.5959962678664725,0.13968000000000003
1.6799960714383921,0.135
1.7639958750103117,0.12938000000000005
1.8479956785822313,0.12544
1.931995482154151,0.11343999999999999
2.0159952857260706,0.11778
2.09999508929799,0.10539999999999994
2.1839948928699098,0.10597999999999996
2.2679946964418294,0.10650000000000004
2.351994500013749,0.09665999999999997
2.4359943035856686,0.09322000000000008
2.519994107157588,0.09514
2.603993910729508,0.09416000000000002
2.6879937143014274,0.09112000000000009
2.771993517873347,0.08904000000000001
2.8559933214452666,0.08705999999999992
2.9399931250171862,0.07878000000000007
3.023992928589106,0.07817999999999992
3.1079927321610255,0.07539999999999991
3.191992535732945,0.07655999999999996
3.2759923393048647,0.07353999999999994
3.3599921428767843,0.07624000000000009
3.443991946448704,0.06472000000000011
3.5279917500206235,0.06645999999999996
3.611991553592543,0.06552000000000002
3.6959913571644627,0.0728200000000001
3.7799911607363823,0.06211999999999995
3.863990964308302,0.06675999999999993
3.9479907678802215,0.0630599999999999
4.031990571452141,0.0640400000000001
4.115990375024061,0.07000000000000006
4.19999017859598,0.07186000000000003
4.2839899821679,0.07230000000000003
4.3679897857398196,0.08279999999999998
4.451989589311739,0.08139999999999992
4.535989392883659,0.08251999999999993
4.619989196455578,0.08570000000000011
4.703989000027498,0.08967999999999998
4.787988803599418,0.09234000000000009
4.871988607171337,0.0948
4.955988410743257,0.08538000000000001
5.039988214315176,0.07996000000000003
